ID,Station Name,CPO / Operator,Ownership,State,District,City,Location / Address,Latitude,Longitude,Connector Count,Max Power (kW),Connector Categories,Connector Types,Charger Ratings (kW),Connector Ratings (kW),Record Count,Source,Snapshot Date
BEE-14568,Ather - Indore,Ather,Private,Madhya Pradesh,Indore,Indore,"Fh 228, Scheme No. 54, Vijay Nagar, Indore, Mp",22.755974,75.885862,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-14569,Ather - Indore,Ather,Private,Madhya Pradesh,Indore,Indore,"Vijay Nagar, Shop No. 17 Shekhar Planet, Indore, Madhya Pradesh",22.756163,75.900492,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-14570,Ather - Indore,Ather,Private,Madhya Pradesh,Indore,Indore,"42, Scheme No.114, Part - 1, Nai Sadak, Indore - 452010",22.767444,75.898611,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-14571,Ather - Indore,Ather,Private,Madhya Pradesh,Indore,Indore,"B Zone, Nipaniya Ground Floor, Madhya Pradesh 452012",22.770862,75.910237,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-14572,Ather - Indore,Ather,Private,Madhya Pradesh,Indore,Indore,"93/94 New Loha Mandi, Niranjanpur Cir, Dewas Naka, Lasudia Mori, Indore, Madhya Pradesh (IS-17017-2-7)",22.773269,75.897999,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-14573,Ather - Indore,Ather,Private,Madhya Pradesh,Indore,Indore,"306-A-1, Sector E, Sanwer Road, Industrial Area, Indore",22.779351,75.847138,1,3.3,LEV DC,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,BEE,2025-10-26
BEE-14574,HPCL - Morena,HPCL,Govt.,Madhya Pradesh,Morena,Morena,"Agra Jhansi Highway, Nh 44 Morena",26.520938,77.968277,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14575,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,"Landmark Filling Station,Buranakhedi",22.742162,75.977702,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14576,HPCL - Ujjain,HPCL,Govt.,Madhya Pradesh,Ujjain,Ujjain,"Makdone Midway Fuel Station,Delchi",23.499577,76.082788,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14577,HPCL - Shivpuri,HPCL,Govt.,Madhya Pradesh,Shivpuri,Shivpuri,"Nh46 Village-Kankar,",25.562988,77.733932,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14578,HPCL - Guna,HPCL,Govt.,Madhya Pradesh,Guna,Guna,"Nh-46 Village Sorampura, Janjali Tiraha",24.377646,77.12521,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14579,HPCL - Vidisha,HPCL,Govt.,Madhya Pradesh,Vidisha,Vidisha,"Nh46 Village-Bilabawdi, Guna",24.71892,77.36049,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14580,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,"Sagar Fuels & Energy,Baroli",22.821854,75.850527,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14581,HPCL - Ujjain,HPCL,Govt.,Madhya Pradesh,Ujjain,Ujjain,"Shri Ram Petroleum,Hatai",23.396895,75.493696,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14582,HPCL - Dewas,HPCL,Govt.,Madhya Pradesh,Dewas,Dewas,"Shri Sanwariya Fuels,Chobaradhira",23.098041,76.333106,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14583,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,"Vill Rampipliya Sanwer,",22.848749,75.908712,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14584,HPCL - Sehore,HPCL,Govt.,Madhya Pradesh,Sehore,Sehore,"Aarambh Filling Station,Village Guradia Manda, Sehore",22.992946,76.543377,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14585,HPCL - Damoh,HPCL,Govt.,Madhya Pradesh,Damoh,Damoh,"Abhishek Petroleum,Shyamkheda",24.093876,79.574669,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14586,HPCL - Satna,HPCL,Govt.,Madhya Pradesh,Satna,Satna,"Abhyudhay Fuels,Nagod",24.561855,80.580291,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14587,HPCL - Seoni,HPCL,Govt.,Madhya Pradesh,Seoni,Seoni,"Agp Petroleum, Dharnakalan,Dharnakaln",22.027852,79.808407,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14588,HPCL - Jabalpur,HPCL,Govt.,Madhya Pradesh,Jabalpur,Jabalpur,"Annpurna Petroleum,Khamriya Churia",23.024216,79.89533,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14589,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,Aranya Indore,22.700689,76.117531,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14590,HPCL - Morena,HPCL,Govt.,Madhya Pradesh,Morena,Morena,"B L Solanki Auto Fuel,Village -Sumaoli",26.37681,77.934503,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14591,HPCL - Rewa,HPCL,Govt.,Madhya Pradesh,Rewa,Rewa,"Balaji Fuels, Madhav Sirmaur,Baikunthpur",24.70713,81.399422,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14592,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,"Balaji Petro Services,Badgonda",22.460711,75.736113,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14593,HPCL - Harda,HPCL,Govt.,Madhya Pradesh,Harda,Harda,Bharhagaon,22.315079,77.258656,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14594,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Bhau Enterprises,Mahalgaon",23.928769,78.873972,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14595,HPCL - Bhopal,HPCL,Govt.,Madhya Pradesh,Bhopal,Bhopal,Bhopal,23.335468,77.402038,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14596,HPCL - Sagar,HPCL,Govt.,Madhya Pradesh,Sagar,Sagar,"Chouksey Filling Station,Gadhpehra",23.918771,78.721985,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14597,HPCL - Vidisha,HPCL,Govt.,Madhya Pradesh,Vidisha,Vidisha,"Datta Petroleum, Madankheda, Madankheda",23.515274,77.794566,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14598,HPCL - Narmadapuram,HPCL,Govt.,Madhya Pradesh,Narmadapuram,Narmadapuram,"Dhamande Fuel Centre,Village Banapura",22.460678,77.458168,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14599,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Dhumeshwar Filling Station, Sakhini,Sakhini",25.775309,78.184031,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14600,HPCL - Sagar,HPCL,Govt.,Madhya Pradesh,Sagar,Sagar,"Divya Shakti Petroleum,Parsoriya",23.8603,78.9281,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14601,HPCL - Raisen,HPCL,Govt.,Madhya Pradesh,Raisen,Raisen,"G S Petroleum, Kasba Deori,Kasba Deori",23.120138,78.670457,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14602,HPCL - Mandla,HPCL,Govt.,Madhya Pradesh,Mandla,Mandla,"Ganga Petrol Pump,Ghughari",22.674657,80.70845,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14603,HPCL - Damoh,HPCL,Govt.,Madhya Pradesh,Damoh,Damoh,"Gangotri Petroleums,Damoh Bye Pass",23.81592,79.41248,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14604,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,"Giriraj Fuels,Shiwni",22.659309,76.135378,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14605,HPCL - Jabalpur,HPCL,Govt.,Madhya Pradesh,Jabalpur,Jabalpur,"Goswami Filling Station,Sontalai",23.228483,79.818763,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14606,HPCL - Khargone,HPCL,Govt.,Madhya Pradesh,Khargone (West Nimar),Khargone,"Gourav Petroleum,Karaniya .",21.71925,75.896668,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14607,HPCL - Satna,HPCL,Govt.,Madhya Pradesh,Satna,Satna,Gram Matehna Teh Raghurajnagar,24.0807,78.3329,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14608,HPCL - Betul,HPCL,Govt.,Madhya Pradesh,Betul,Betul,"Gupta Fuels,Village -Chapdamal",22.21292,77.897971,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14609,HPCL - Chhindwara,HPCL,Govt.,Madhya Pradesh,Chhindwara,Chhindwara,Guraiya,22.04461,78.89927,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14610,HPCL - Vidisha,HPCL,Govt.,Madhya Pradesh,Vidisha,Vidisha,"Gyaraspur, Vidisha",23.682229,78.114069,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14611,HPCL - Mandla,HPCL,Govt.,Madhya Pradesh,Mandla,Mandla,"Hari Janki Petroleum,Tikariya",22.846449,80.23307,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14612,HPCL - Dewas,HPCL,Govt.,Madhya Pradesh,Dewas,Dewas,"Harjipura (Hatpiplaya) ,Dewas",22.849159,76.496469,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14613,HPCL - Seoni,HPCL,Govt.,Madhya Pradesh,Seoni,Seoni,Hatnapur,22.148245,79.390692,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14614,HPCL - Indore,HPCL,Govt.,Madhya Pradesh,Indore,Indore,"HMRQ+8Q6, Pithampur Industrial Area, Banjari, Madhya Pradesh 453441 .",22.59052,75.689132,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14615,HPCL - Guna,HPCL,Govt.,Madhya Pradesh,Guna,Guna,"Hp Auto Centre-Ircon Rest Area,Village-Taknera, Miana, Guna",24.869892,77.477881,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14616,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Hp Petrol Pump Gwalior Jhansi Highway, Nh-44 Vill.-Lakhnowti . Kala,Tehsil-City Center 474001",26.144389,78.214149,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14617,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Hp Petrol Pump Laxmigunj A B Road, Gwalior 474001",26.205231,78.140421,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14618,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Hp Petrol Pump Opp Jhansi Road Police Thana Village-Mehalgaon,Lashkar . 474001",26.188813,78.174142,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14619,HPCL - Ashoknagar,HPCL,Govt.,Madhya Pradesh,Ashoknagar,Ashoknagar,"Hp Petrol Pump Sh20, Guna-Ashoknagar Tehsil-Shadora 473330",24.62198,77.59876,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14620,HPCL - Datia,HPCL,Govt.,Madhya Pradesh,Datia,Datia,"Hp Petrol Pump, Survey No. 1799/2/3 Sh-19 Village-Tharet, Tehsil-Sewdha . 475673",26.000977,78.645893,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14621,HPCL - Shivpuri,HPCL,Govt.,Madhya Pradesh,Shivpuri,Shivpuri,"Hp Petrol Pump, Survey No. 319/2 & 326/4 Nh346, Picchore Tehsil Picchore . 473995",25.18663,78.183703,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14622,HPCL - Singrauli,HPCL,Govt.,Madhya Pradesh,Singrauli,Singrauli,"Jai Maa Dhanauja Filling Station,Godhbara",24.106871,82.195709,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14623,HPCL - Guna,HPCL,Govt.,Madhya Pradesh,Guna,Guna,"Jigisha Fuels,Siroliya",22.885863,76.139777,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14624,HPCL - Ujjain,HPCL,Govt.,Madhya Pradesh,Ujjain,Ujjain,"Jyoto Filling Station, Village Nainavad, A.B. Road Nh-52 (Old Nh-3), Tehsil . Tarana, District Ujjain (M.P.) Pin 456770",23.379436,76.230845,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14625,HPCL - Shahdol,HPCL,Govt.,Madhya Pradesh,Shahdol,Shahdol,"Kailash Filing Station,Nawalpur",23.294334,81.452705,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14626,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Kalyan Harileela Motors, Parsen, Parsen",26.313171,78.368464,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14627,HPCL - Chhindwara,HPCL,Govt.,Madhya Pradesh,Chhindwara,Chhindwara,"Kashish Fuel Station,Dhotaki",21.58206,78.79769,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14628,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Kerbana, Madhya Pradesh 470337",23.928769,78.873972,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14629,HPCL - Sidhi,HPCL,Govt.,Madhya Pradesh,Sidhi,Sidhi,"Kesharwani Filling Station,Silwar",24.162989,81.752106,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14630,HPCL - Rajgarh,HPCL,Govt.,Madhya Pradesh,Rajgarh,Rajgarh,Khimakhedi Rajgarh,23.970319,76.822383,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14631,HPCL - Shahdol,HPCL,Govt.,Madhya Pradesh,Shahdol,Shahdol,"Kopariha Sons,Shahdol",23.301123,81.3733,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14632,HPCL - Katni,HPCL,Govt.,Madhya Pradesh,Katni,Katni,"Krishna Filling Station,Majgawan",23.858048,80.347636,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14633,HPCL - Narsinghpur,HPCL,Govt.,Madhya Pradesh,Narsimhapur,Narsinghpur,"Maa Narmada Filling Station,Devakachar",23.006139,79.123959,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14634,HPCL - Balaghat,HPCL,Govt.,Madhya Pradesh,Balaghat,Balaghat,"Mahamaya Fuels,Rajwans",23.598059,79.111412,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14635,HPCL - Panna,HPCL,Govt.,Madhya Pradesh,Panna,Panna,"Maheba Fuels ,Maheba",24.405302,80.135298,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14636,HPCL - Balaghat,HPCL,Govt.,Madhya Pradesh,Balaghat,Balaghat,"Manglam Filling Station,Dongaria",21.806326,80.117973,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14637,HPCL - Balaghat,HPCL,Govt.,Madhya Pradesh,Balaghat,Balaghat,"Mann Petroleum,Songudda",21.803743,80.57425,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14638,HPCL - Barwani,HPCL,Govt.,Madhya Pradesh,Barwani,Barwani,"Maria Fuel Station,Anjad",22.041462,75.04542,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14639,HPCL - Chhindwara,HPCL,Govt.,Madhya Pradesh,Chhindwara,Chhindwara,"Ms Hsd Jd Fuel Pump Mothar,Dhawera",22.155748,78.882133,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14640,HPCL - Sagar,HPCL,Govt.,Madhya Pradesh,Sagar,Sagar,Ms Hsd Om Sai Ram Petrol Pump,23.425158,78.80851,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14641,HPCL - Panna,HPCL,Govt.,Madhya Pradesh,Panna,Panna,Ms/Hsd Diamond Service Station,24.70334,80.18009,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14642,HPCL - Ashoknagar,HPCL,Govt.,Madhya Pradesh,Ashoknagar,Ashoknagar,"Ms/Hsd Maa Laxmi Devi Petroleum, Village Gahora, Village Gahora",24.8532,77.878334,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14643,HPCL - Rajgarh,HPCL,Govt.,Madhya Pradesh,Rajgarh,Rajgarh,"Mshsd Anil Transport Co., Balodi, Balodi",23.589268,76.471693,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14644,HPCL - Vidisha,HPCL,Govt.,Madhya Pradesh,Vidisha,Vidisha,"Mshsd Chainpur Filling Station, Village- Chainpur, Village- Chainpur .",23.050494,78.159506,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14645,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Mshsd Dev Mangal Baba Filling Center,Saikandar Kampoo Chauraha .",26.181951,78.132768,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14646,HPCL - Rajgarh,HPCL,Govt.,Madhya Pradesh,Rajgarh,Rajgarh,"Mshsd Devchand Dhapani Fillings,Village-Guradia",23.880123,76.641154,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14647,HPCL - Chhatarpur,HPCL,Govt.,Madhya Pradesh,Chhatarpur,Chhatarpur,Mshsd Khajuraho Auto Service,24.839836,79.9212,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14648,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Mshsd Kripa Harileela Fuel,Gwalior",26.216696,78.148308,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14649,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Mshsd M Balaji Fuel, Village- Bharroli, Village- Bharroli",25.968941,78.39895,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14650,HPCL - Sagar,HPCL,Govt.,Madhya Pradesh,Sagar,Sagar,"Mshsd Manik Chand Petroleum ,Sagar",23.378393,79.019753,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14651,HPCL - Betul,HPCL,Govt.,Madhya Pradesh,Betul,Betul,"Mshsd Meghna Sales,Palashpani",22.19403,77.921569,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14652,HPCL - Sheopur,HPCL,Govt.,Madhya Pradesh,Sheopur,Sheopur,"Mshsd Monika Meena Filling Station,Village-Premsar",25.669543,76.570665,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14653,HPCL - Vidisha,HPCL,Govt.,Madhya Pradesh,Vidisha,Vidisha,"Mshsd Pitalia Fuel Station, Kasba Vidisha, Kasba Vidisha",23.535549,77.838941,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14654,HPCL - Bhind,HPCL,Govt.,Madhya Pradesh,Bhind,Bhind,"Mshsd Radha Chaturvedi Fuels, Kasba Bhind, Kasba Bhind",26.557603,78.794057,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14655,HPCL - Morena,HPCL,Govt.,Madhya Pradesh,Morena,Morena,"Mshsd Shree Baldev Murlidhar Sharda Fuel, Morena, Morena",26.49681,77.99223,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14656,HPCL - Morena,HPCL,Govt.,Madhya Pradesh,Morena,Morena,"Mshsd Shri Girraj Dharan Filling Center,Village-Jigni",26.527954,78.045774,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14657,HPCL - Morena,HPCL,Govt.,Madhya Pradesh,Morena,Morena,"Mshsd Shri Radhe Jai Dau Ji Filling,Village- Agrota",26.33849,77.75257,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14658,HPCL - Raisen,HPCL,Govt.,Madhya Pradesh,Raisen,Raisen,"Mshsd Siyote Fuels, Village-Sultanpur, Village-Sultanpur",23.144057,77.939148,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14659,HPCL - Vidisha,HPCL,Govt.,Madhya Pradesh,Vidisha,Vidisha,"Mshsd Solanki Petroleum, Village- Hansua, Village- Hansua",23.46627,77.88259,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14660,HPCL - Raisen,HPCL,Govt.,Madhya Pradesh,Raisen,Raisen,"Mshsd Tomar Petrol Pump,Village- Khiriya Narayandas",23.601051,78.373006,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14661,HPCL - Rewa,HPCL,Govt.,Madhya Pradesh,Rewa,Rewa,"New Rewa Fuels,Nipaniya",24.53,81.2811,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14662,HPCL - Sagar,HPCL,Govt.,Madhya Pradesh,Sagar,Sagar,Nh-44 Village-Haripur Chandpur,25.844113,78.369204,1,30.0,CCS2 / CCS,CCS-II,30.0,30.0,1,BEE,2025-10-26
BEE-14663,HPCL - Dewas,HPCL,Govt.,Madhya Pradesh,Dewas,Dewas,"Pipalya Sadak Dewas,",23.191937,76.152388,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14664,HPCL - Narsinghpur,HPCL,Govt.,Madhya Pradesh,Narsimhapur,Narsinghpur,"Police Welfare Society Petrol Pump,Umaria",23.533698,80.835667,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14665,HPCL - Chhindwara,HPCL,Govt.,Madhya Pradesh,Chhindwara,Chhindwara,"Post- Kesli,Tehsil Kesli,",23.425158,78.80851,1,3.0,Bharat AC-001,Bharat AC-001,3.0,3.0,1,BEE,2025-10-26
BEE-14666,HPCL - Betul,HPCL,Govt.,Madhya Pradesh,Betul,Betul,"Ps Fuels, Sasundra, Sasundra",21.842125,78.075668,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14667,HPCL - Seoni,HPCL,Govt.,Madhya Pradesh,Seoni,Seoni,"Rahul Petroleum,Bamhodi",22.064089,79.659154,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14668,HPCL - Satna,HPCL,Govt.,Madhya Pradesh,Satna,Satna,"Sagar Industries,Aber",24.712333,81.024861,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14669,HPCL - Sehore,HPCL,Govt.,Madhya Pradesh,Sehore,Sehore,"Sahu Fuel Point, Jamonia Talab, Jamonia Talab",23.225509,77.092228,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14670,HPCL - Damoh,HPCL,Govt.,Madhya Pradesh,Damoh,Damoh,"Sharda Petrol Pump,Muktidham",23.862451,79.448552,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14671,HPCL - Narsinghpur,HPCL,Govt.,Madhya Pradesh,Narsimhapur,Narsinghpur,"Shree Laxmi Petroleum ,Gadarwada",22.933425,78.793487,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14672,HPCL - Ashoknagar,HPCL,Govt.,Madhya Pradesh,Ashoknagar,Ashoknagar,"Shreenath Ji Fuels,Village Saraskhedi, Tehsil Isagarh, Ashoknagar",24.739911,77.787895,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
BEE-14673,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Shri Banke Behari Filling Station,Village-Amrol",26.02478,78.12772,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14674,HPCL - Sehore,HPCL,Govt.,Madhya Pradesh,Sehore,Sehore,"Shri Goverdhan Fuel Station,Neori",22.872212,76.245038,1,3.3,Bharat AC-001,Bharat AC-001,3.3,3.3,1,BEE,2025-10-26
BEE-14675,HPCL - Gwalior,HPCL,Govt.,Madhya Pradesh,Gwalior,Gwalior,"Shri Lala Ram Fuel Station, Bajhera, Bajhera",26.002641,78.250549,1,7.4,Type 2 AC,Type-II AC,7.4,7.4,1,BEE,2025-10-26
